Tiempo_s,TorqueSolicitado_Nm,TorqueMotor_Nm,VelocidadMotor_rpm,VelocidadAngular_rad_s,PotenciaMecanica_kW,PotenciaElectrica_kW,CorrienteDC_A,Eficiencia_pct,PotenciaRegenerativa_kW,Perdidas_kW
43.9,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.1,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.2,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.3,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.4,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.5,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.6,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.7,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.8,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
44.9,0,0,8000,837.758040957278,0,0,0,NaN,-0,0
45,-180,-179.049310978382,8000,837.758040957278,-150,-132,-370.786516853933,88,132,18
45.1,-180,-180,7940,831.474855650098,-149.665474017018,-131.705617134976,-369.959598693752,88,131.705617134976,17.9598568820421
45.2,-180,-180,7880,825.191670342919,-148.534500661725,-130.710360582318,-367.163934219995,88,130.710360582318,17.8241400794071
45.3,-180,-180,7820,818.90848503574,-147.403527306433,-129.715104029661,-364.368269746239,88,129.715104029661,17.688423276772
45.4,-180,-180,7760,812.62529972856,-146.272553951141,-128.719847477004,-361.572605272483,88,128.719847477004,17.5527064741369
45.5,-180,-180,7700,806.34211442138,-145.141580595848,-127.724590924347,-358.776940798727,88,127.724590924347,17.4169896715018
45.6,-180,-180,7640,800.058929114201,-144.010607240556,-126.729334371689,-355.98127632497,88,126.729334371689,17.2812728688667
45.7,-180,-180,7580,793.775743807021,-142.879633885264,-125.734077819032,-353.185611851214,88,125.734077819032,17.1455560662317
45.8,-180,-180,7520,787.492558499842,-141.748660529971,-124.738821266375,-350.389947377458,88,124.738821266375,17.0098392635966
45.9,-180,-180,7460,781.209373192662,-140.617687174679,-123.743564713718,-347.594282903701,88,123.743564713718,16.8741224609615
46,-180,-180,7400,774.926187885482,-139.486713819387,-122.74830816106,-344.798618429945,88,122.74830816106,16.7384056583264
46.1,-180,-180,7340,768.643002578303,-138.355740464094,-121.753051608403,-342.002953956189,88,121.753051608403,16.6026888556913
46.2,-180,-180,7280,762.359817271123,-137.224767108802,-120.757795055746,-339.207289482432,88,120.757795055746,16.4669720530562
46.3,-180,-180,7220,756.076631963944,-136.09379375351,-119.762538503089,-336.411625008676,88,119.762538503089,16.3312552504212
46.4,-180,-180,7160,749.793446656764,-134.962820398218,-118.767281950431,-333.61596053492,88,118.767281950431,16.1955384477861
46.5,-180,-180,7100,743.510261349584,-133.831847042925,-117.772025397774,-330.820296061163,88,117.772025397774,16.059821645151
46.6,-180,-180,7040,737.227076042405,-132.700873687633,-116.776768845117,-328.024631587407,88,116.776768845117,15.9241048425159
46.7,-180,-180,6980,730.943890735225,-131.56990033234,-115.78151229246,-325.228967113651,88,115.78151229246,15.7883880398809
46.8,-180,-180,6920,724.660705428046,-130.438926977048,-114.786255739802,-322.433302639895,88,114.786255739802,15.6526712372458
46.9,-180,-180,6860,718.377520120866,-129.307953621756,-113.790999187145,-319.637638166138,88,113.790999187145,15.5169544346107
47,-180,-180,6800,712.094334813686,-128.176980266464,-112.795742634488,-316.841973692382,88,112.795742634488,15.3812376319756
47.1,-180,-180,6740,705.811149506507,-127.046006911171,-111.800486081831,-314.046309218625,88,111.800486081831,15.2455208293405
47.2,-180,-180,6680,699.527964199327,-125.915033555879,-110.805229529173,-311.250644744869,88,110.805229529173,15.1098040267055
47.3,-180,-180,6620,693.244778892148,-124.784060200587,-109.809972976516,-308.454980271113,88,109.809972976516,14.9740872240704
47.4,-180,-180,6560,686.961593584968,-123.653086845294,-108.814716423859,-305.659315797357,88,108.814716423859,14.8383704214353
47.5,-180,-180,6500,680.678408277789,-122.522113490002,-107.819459871202,-302.8636513236,88,107.819459871202,14.7026536188002
47.6,-180,-180,6440,674.395222970609,-121.39114013471,-106.824203318544,-300.067986849844,88,106.824203318544,14.5669368161652
47.7,-180,-180,6380,668.112037663429,-120.260166779417,-105.828946765887,-297.272322376088,88,105.828946765887,14.4312200135301
47.8,-180,-180,6320,661.82885235625,-119.129193424125,-104.83369021323,-294.476657902331,88,104.83369021323,14.295503210895
47.9,-180,-180,6260,655.54566704907,-117.998220068833,-103.838433660573,-291.680993428575,88,103.838433660573,14.1597864082599
48,-180,-180,6200,649.262481741891,-116.86724671354,-102.843177107915,-288.885328954819,88,102.843177107915,14.0240696056248
48.1,-180,-180,6140,642.979296434711,-115.736273358248,-101.847920555258,-286.089664481062,88,101.847920555258,13.8883528029898
48.2,-180,-180,6080,636.696111127531,-114.605300002956,-100.852664002601,-283.294000007306,88,100.852664002601,13.7526360003547
48.3,-180,-180,6020,630.412925820352,-113.474326647663,-99.8574074499438,-280.49833553355,88,99.8574074499438,13.6169191977196
48.4,-180,-180,5960,624.129740513172,-112.343353292371,-98.8621508972865,-277.702671059793,88,98.8621508972865,13.4812023950845
48.5,-180,-180,5900,617.846555205993,-111.212379937079,-97.8668943446292,-274.907006586037,88,97.8668943446292,13.3454855924494
48.6,-180,-180,5840,611.563369898813,-110.081406581786,-96.871637791972,-272.111342112281,88,96.871637791972,13.2097687898144
48.7,-180,-180,5780,605.280184591633,-108.950433226494,-95.8763812393147,-269.315677638524,88,95.8763812393147,13.0740519871793
48.8,-180,-180,5720,598.996999284454,-107.819459871202,-94.8811246866575,-266.520013164768,88,94.8811246866575,12.9383351845442
48.9,-180,-180,5660,592.713813977274,-106.688486515909,-93.8858681340003,-263.724348691012,88,93.8858681340003,12.8026183819091
49,-180,-180,5600,586.430628670095,-105.557513160617,-92.890611581343,-260.928684217256,88,92.890611581343,12.666901579274
49.1,-180,-180,5540,580.147443362915,-104.426539805325,-91.8953550286857,-258.133019743499,88,91.8953550286857,12.531184776639
49.2,-180,-180,5480,573.864258055735,-103.295566450032,-90.9000984760285,-255.337355269743,88,90.9000984760285,12.3954679740039
49.3,-180,-180,5420,567.581072748556,-102.16459309474,-89.9048419233713,-252.541690795987,88,89.9048419233713,12.2597511713688
49.4,-180,-180,5360,561.297887441376,-101.033619739448,-88.909585370714,-249.74602632223,88,88.909585370714,12.1240343687337
49.5,-180,-180,5300,555.014702134197,-99.9026463841554,-87.9143288180568,-246.950361848474,88,87.9143288180568,11.9883175660986
49.6,-180,-180,5240,548.731516827017,-98.7716730288631,-86.9190722653995,-244.154697374718,88,86.9190722653995,11.8526007634636
49.7,-180,-180,5180,542.448331519837,-97.6406996735707,-85.9238157127422,-241.359032900961,88,85.9238157127422,11.7168839608285
49.8,-180,-180,5120,536.165146212658,-96.5097263182785,-84.9285591600851,-238.563368427205,88,84.9285591600851,11.5811671581934
49.9,-180,-180,5060,529.881960905479,-95.3787529629861,-83.9333026074278,-235.767703953449,88,83.9333026074278,11.4454503555583
50,-180,-180,5000,523.598775598299,-94.2477796076938,-82.9380460547705,-232.972039479693,88,82.9380460547705,11.3097335529233
50.1,-180,-180,4940,517.315590291119,-93.1168062524015,-81.9427895021133,-230.176375005936,88,81.9427895021133,11.1740167502882
50.2,-180,-180,4880,511.032404983939,-91.9858328971091,-80.947532949456,-227.38071053218,88,80.947532949456,11.0382999476531
50.3,-180,-180,4820,504.74921967676,-90.8548595418169,-79.9522763967988,-224.585046058424,88,79.9522763967988,10.902583145018
50.4,-180,-180,4760,498.466034369581,-89.7238861865245,-78.9570198441416,-221.789381584667,88,78.9570198441416,10.7668663423829
50.5,-180,-180,4700,492.182849062401,-88.5929128312322,-77.9617632914843,-218.993717110911,88,77.9617632914843,10.6311495397479
50.6,-180,-180,4640,485.899663755221,-87.4619394759398,-76.9665067388271,-216.198052637155,88,76.9665067388271,10.4954327371128
50.7,-180,-180,4580,479.616478448042,-86.3309661206475,-75.9712501861698,-213.402388163398,88,75.9712501861698,10.3597159344777
50.8,-180,-180,4520,473.333293140862,-85.1999927653552,-74.9759936335126,-210.606723689642,88,74.9759936335126,10.2239991318426
50.9,-180,-180,4460,467.050107833683,-84.0690194100629,-73.9807370808553,-207.811059215886,88,73.9807370808553,10.0882823292075
51,-180,-180,4400,460.766922526503,-82.9380460547705,-72.9854805281981,-205.015394742129,88,72.9854805281981,9.95256552657246
51.1,-180,-180,4340,454.483737219323,-81.8070726994782,-71.9902239755408,-202.219730268373,88,71.9902239755408,9.81684872393738
51.2,-180,-180,4280,448.200551912144,-80.6760993441859,-70.9949674228835,-199.424065794617,88,70.9949674228835,9.68113192130231
51.3,-180,-180,4220,441.917366604964,-79.5451259888936,-69.9997108702264,-196.628401320861,88,69.9997108702264,9.54541511866724
51.4,-180,-180,4160,435.634181297785,-78.4141526336012,-69.0044543175691,-193.832736847104,88,69.0044543175691,9.40969831603215
51.5,-180,-180,4100,429.350995990605,-77.2831792783089,-68.0091977649118,-191.037072373348,88,68.0091977649118,9.27398151339707
51.6,-180,-180,4040,423.067810683425,-76.1522059230166,-67.0139412122546,-188.241407899592,88,67.0139412122546,9.13826471076199
51.7,-180,-180,3980,416.784625376246,-75.0212325677242,-66.0186846595973,-185.445743425835,88,66.0186846595973,9.0025479081269
51.8,-180,-180,3920,410.501440069066,-73.890259212432,-65.0234281069401,-182.650078952079,88,65.0234281069401,8.86683110549184
51.9,-180,-180,3860,404.218254761887,-72.7592858571396,-64.0281715542829,-179.854414478323,88,64.0281715542829,8.73111430285675
52,-180,-180,3800,397.935069454707,-71.6283125018473,-63.0329150016256,-177.058750004566,88,63.0329150016256,8.59539750022168
52.1,-180,-180,3740,391.651884147527,-70.4973391465549,-62.0376584489683,-174.26308553081,88,62.0376584489683,8.45968069758659
52.2,-180,-180,3680,385.368698840348,-69.3663657912626,-61.0424018963111,-171.467421057054,88,61.0424018963111,8.32396389495151
52.3,-180,-180,3620,379.085513533169,-68.2353924359703,-60.0471453436539,-168.671756583297,88,60.0471453436539,8.18824709231644
52.4,-180,-180,3560,372.802328225989,-67.104419080678,-59.0518887909966,-165.876092109541,88,59.0518887909966,8.05253028968136
52.5,-180,-180,3500,366.519142918809,-65.9734457253857,-58.0566322383394,-163.080427635785,88,58.0566322383394,7.91681348704627
52.6,-180,-180,3440,360.23595761163,-64.8424723700933,-57.0613756856821,-160.284763162028,88,57.0613756856821,7.7810966844112
52.7,-180,-180,3380,353.95277230445,-63.711499014801,-56.0661191330249,-157.489098688272,88,56.0661191330249,7.64537988177612
52.8,-180,-180,3320,347.669586997271,-62.5805256595087,-55.0708625803677,-154.693434214516,88,55.0708625803677,7.50966307914104
52.9,-180,-180,3260,341.386401690091,-61.4495523042164,-54.0756060277104,-151.89776974076,88,54.0756060277104,7.37394627650596
53,-180,-180,3200,335.103216382911,-60.318578948924,-53.0803494750532,-149.102105267003,88,53.0803494750532,7.23822947387088
53.1,-180,-180,3140,328.820031075732,-59.1876055936317,-52.0850929223959,-146.306440793247,88,52.0850929223959,7.1025126712358
53.2,-180,-180,3080,322.536845768552,-58.0566322383393,-51.0898363697386,-143.510776319491,88,51.0898363697386,6.96679586860072
53.3,-180,-180,3020,316.253660461373,-56.9256588830471,-50.0945798170814,-140.715111845734,88,50.0945798170814,6.83107906596565
53.4,-180,-180,2960,309.970475154193,-55.7946855277547,-49.0993232644242,-137.919447371978,88,49.0993232644242,6.69536226333057
53.5,-180,-180,2900,303.687289847013,-54.6637121724624,-48.1040667117669,-135.123782898222,88,48.1040667117669,6.55964546069549
53.6,-180,-180,2840,297.404104539834,-53.5327388171701,-47.1088101591097,-132.328118424465,88,47.1088101591097,6.42392865806041
53.7,-180,-180,2780,291.120919232654,-52.4017654618777,-46.1135536064524,-129.532453950709,88,46.1135536064524,6.28821185542532
53.8,-180,-180,2720,284.837733925475,-51.2707921065855,-45.1182970537952,-126.736789476953,88,45.1182970537952,6.15249505279025
53.9,-180,-180,2660,278.554548618295,-50.1398187512931,-44.1230405011379,-123.941125003196,88,44.1230405011379,6.01677825015518
54,-180,-180,2600,272.271363311115,-49.0088453960008,-43.1277839484807,-121.14546052944,88,43.1277839484807,5.88106144752009
54.1,-180,-180,2540,265.988178003936,-47.8778720407084,-42.1325273958234,-118.349796055684,88,42.1325273958234,5.74534464488501
54.2,-180,-180,2480,259.704992696756,-46.7468986854161,-41.1372708431662,-115.554131581927,88,41.1372708431662,5.60962784224993
54.3,-180,-180,2420,253.421807389577,-45.6159253301238,-40.142014290509,-112.758467108171,88,40.142014290509,5.47391103961486
54.4,-180,-180,2360,247.138622082397,-44.4849519748315,-39.1467577378517,-109.962802634415,88,39.1467577378517,5.33819423697978
54.5,-180,-180,2300,240.855436775217,-43.3539786195391,-38.1515011851944,-107.167138160659,88,38.1515011851944,5.2024774343447
54.6,-180,-180,2240,234.572251468038,-42.2230052642468,-37.1562446325372,-104.371473686902,88,37.1562446325372,5.06676063170961
54.7,-180,-180,2180,228.289066160858,-41.0920319089545,-36.1609880798799,-101.575809213146,88,36.1609880798799,4.93104382907454
54.8,-180,-180,2120,222.005880853679,-39.9610585536622,-35.1657315272227,-98.7801447393897,88,35.1657315272227,4.79532702643947
54.9,-180,-180,2060,215.722695546499,-38.8300851983699,-34.1704749745655,-95.9844802656334,88,34.1704749745655,4.65961022380438
55,0,0,2000,209.43951023932,0,0,0,NaN,-0,0
55.1,0,0,1960,205.250720034533,0,0,0,NaN,-0,0
55.2,0,0,1920,201.061929829747,0,0,0,NaN,-0,0
55.3,0,0,1880,196.87313962496,0,0,0,NaN,-0,0
55.4,0,0,1840,192.684349420174,0,0,0,NaN,-0,0
55.5,0,0,1800,188.495559215388,0,0,0,NaN,-0,0
55.6,0,0,1760,184.306769010601,0,0,0,NaN,-0,0
55.7,0,0,1720,180.117978805815,0,0,0,NaN,-0,0
55.8,0,0,1680,175.929188601029,0,0,0,NaN,-0,0
55.9,0,0,1640,171.740398396242,0,0,0,NaN,-0,0
56,0,0,1600,167.551608191456,0,0,0,NaN,-0,0
56.1,0,0,1560,163.362817986669,0,0,0,NaN,-0,0
56.2,0,0,1520,159.174027781883,0,0,0,NaN,-0,0
56.3,0,0,1480,154.985237577097,0,0,0,NaN,-0,0
56.4,0,0,1440,150.79644737231,0,0,0,NaN,-0,0
56.5,0,0,1400,146.607657167524,0,0,0,NaN,-0,0
56.6,0,0,1360,142.418866962737,0,0,0,NaN,-0,0
56.7,0,0,1320,138.230076757951,0,0,0,NaN,-0,0
56.8,0,0,1280,134.041286553165,0,0,0,NaN,-0,0
56.9,0,0,1240,129.852496348378,0,0,0,NaN,-0,0
57,0,0,1200,125.663706143592,0,0,0,NaN,-0,0
57.1,0,0,1160,121.474915938805,0,0,0,NaN,-0,0
57.2,0,0,1120,117.286125734019,0,0,0,NaN,-0,0
57.3,0,0,1080,113.097335529233,0,0,0,NaN,-0,0
57.4,0,0,1040,108.908545324446,0,0,0,NaN,-0,0
57.5,0,0,1000,104.71975511966,0,0,0,NaN,-0,0
57.6,0,0,960,100.530964914873,0,0,0,NaN,-0,0
57.7,0,0,919.999999999999,96.3421747100869,0,0,0,NaN,-0,0
57.8,0,0,880.000000000001,92.1533845053007,0,0,0,NaN,-0,0
57.9,0,0,840,87.9645943005143,0,0,0,NaN,-0,0
58,0,0,800,83.7758040957278,0,0,0,NaN,-0,0
58.1,0,0,760,79.5870138909414,0,0,0,NaN,-0,0
58.2,0,0,719.999999999999,75.3982236861549,0,0,0,NaN,-0,0
58.3,0,0,680.000000000001,71.2094334813688,0,0,0,NaN,-0,0
58.4,0,0,640,67.0206432765823,0,0,0,NaN,-0,0
58.5,0,0,600,62.8318530717959,0,0,0,NaN,-0,0
58.6,0,0,560,58.6430628670094,0,0,0,NaN,-0,0
58.7,0,0,519.999999999999,54.454272662223,0,0,0,NaN,-0,0
58.8,0,0,480.000000000001,50.2654824574368,0,0,0,NaN,-0,0
58.9,0,0,440,46.0766922526503,0,0,0,NaN,-0,0
59,0,0,400,41.8879020478639,0,0,0,NaN,-0,0
59.1,0,0,360,37.6991118430775,0,0,0,NaN,-0,0
59.2,0,0,319.999999999999,33.510321638291,0,0,0,NaN,-0,0
59.3,0,0,280.000000000001,29.3215314335049,0,0,0,NaN,-0,0
59.4,0,0,240,25.1327412287184,0,0,0,NaN,-0,0
59.5,0,0,200,20.943951023932,0,0,0,NaN,-0,0
59.6,0,0,160,16.7551608191455,0,0,0,NaN,-0,0
59.7,0,0,119.999999999999,12.5663706143591,0,0,0,NaN,-0,0
59.8,0,0,80.0000000000011,8.3775804095729,0,0,0,NaN,-0,0
59.9,0,0,40.0000000000005,4.18879020478644,0,0,0,NaN,-0,0
60,0,0,0,0,0,0,0,NaN,-0,0
